SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1629011,0022201220,"APR 09, 2023",NYK vs. IND,L,27,4,10,0.4,0,0,0.0,1,4,0.25,14,6,20,2,1,7,3,2,9,18,1
22022,1629011,0022201190,"APR 05, 2023",NYK @ IND,W,30,6,13,0.462,0,0,0.0,2,7,0.286,7,9,16,1,2,7,2,5,14,27,1
22022,1629011,0022201168,"APR 02, 2023",NYK vs. WAS,W,26,3,4,0.75,0,0,0.0,2,2,1.0,4,7,11,4,2,1,0,2,8,16,1
22022,1629011,0022201154,"MAR 31, 2023",NYK @ CLE,W,22,4,5,0.8,0,0,0.0,2,3,0.667,9,5,14,1,2,2,1,1,10,-1,1
22022,1629011,0022201138,"MAR 29, 2023",NYK vs. MIA,W,19,1,3,0.333,0,0,0.0,0,0,0.0,3,3,6,1,0,1,1,1,2,-3,1
22022,1629011,0022201124,"MAR 27, 2023",NYK vs. HOU,W,20,1,1,1.0,0,0,0.0,1,2,0.5,1,5,6,0,0,3,0,3,3,1,1
22022,1629011,0022201093,"MAR 23, 2023",NYK @ ORL,L,31,1,1,1.0,0,0,0.0,0,0,0.0,6,6,12,0,1,3,2,0,2,-3,1
22022,1629011,0022201084,"MAR 22, 2023",NYK @ MIA,L,25,4,4,1.0,0,0,0.0,2,4,0.5,4,4,8,1,0,3,0,5,10,2,1
22022,1629011,0022201073,"MAR 20, 2023",NYK vs. MIN,L,28,0,1,0.0,0,0,0.0,0,0,0.0,3,6,9,0,2,2,2,1,0,0,1
22022,1629011,0022201055,"MAR 18, 2023",NYK vs. DEN,W,24,3,4,0.75,0,0,0.0,2,2,1.0,7,2,9,3,1,1,1,2,8,11,1
22022,1629011,0022201034,"MAR 14, 2023",NYK @ POR,W,21,1,2,0.5,0,0,0.0,0,2,0.0,2,2,4,0,1,1,0,0,2,-4,1
22022,1629011,0022201019,"MAR 12, 2023",NYK @ LAL,W,24,2,4,0.5,0,0,0.0,0,0,0.0,4,1,5,0,1,1,1,2,4,-15,1
22022,1629011,0022201004,"MAR 11, 2023",NYK @ LAC,L,28,2,8,0.25,0,0,0.0,2,2,1.0,8,6,14,1,1,2,1,0,6,-10,1
22022,1629011,0022200997,"MAR 09, 2023",NYK @ SAC,L,20,4,6,0.667,0,0,0.0,1,2,0.5,6,2,8,1,0,0,0,4,9,-11,1
22022,1629011,0022200979,"MAR 07, 2023",NYK vs. CHA,L,32,7,8,0.875,0,0,0.0,0,0,0.0,3,5,8,0,1,1,2,3,14,-8,1
22022,1629011,0022200969,"MAR 05, 2023",NYK @ BOS,W,44,5,8,0.625,0,0,0.0,3,6,0.5,7,7,14,0,1,0,3,3,13,-1,1
22022,1629011,0022200949,"MAR 03, 2023",NYK @ MIA,W,33,1,1,1.0,0,0,0.0,0,0,0.0,2,3,5,0,2,1,1,4,2,-23,1
22022,1629011,0022200937,"MAR 01, 2023",NYK vs. BKN,W,26,6,6,1.0,0,0,0.0,1,3,0.333,3,7,10,1,1,1,0,2,13,12,1
22022,1629011,0022200921,"FEB 27, 2023",NYK vs. BOS,W,32,5,5,1.0,0,0,0.0,0,4,0.0,2,11,13,0,2,2,1,1,10,7,1
22022,1629011,0022200906,"FEB 25, 2023",NYK vs. NOP,W,28,5,5,1.0,0,0,0.0,1,2,0.5,3,10,13,0,0,1,2,4,11,19,1
